from_city,from_region_id,from_region_name,to_city,to_region_id,to_region_name,type,from_station,to_station,duration,distance,cost,route_id,route_name,enabled,from_lat,from_lon,to_lat,to_lon
shenzhen,1004.0,guangdong,shangrao,1013.0,jiangxi,flight,SZX,SQD,100,,,6215,donghai airlines,True,,,,
shenzhen,1004.0,guangdong,yichun,1013.0,jiangxi,flight,SZX,YIC,80,,,3411,air china ltd,True,,,,
shenzhen,1004.0,guangdong,baotou,3002.0,inner mongolia,flight,SZX,BAV,200,,,7937,air china ltd,True,,,,
shenzhen,1004.0,guangdong,yinchuan,3003.0,ningxia,flight,SZX,INC,200,,,3495,air china ltd,True,,,,
shenzhen,1004.0,guangdong,jining,1016.0,shandong,flight,SZX,JNG,160,,,8675,china southern airlines,True,,,,
shenzhen,1004.0,guangdong,dazhou,1019.0,sichuan,flight,SZX,DZH,140,,,4459,shenzhen airlines,True,,,,
shenzhen,1004.0,guangdong,changsha,1011.0,hunan,flight,SZX,CSX,100,,,6890,china southern airlines,True,,,,
shenzhen,1004.0,guangdong,heze,1016.0,shandong,flight,SZX,HZA,155,,,4074,sichuan airlines,True,,,,
shenzhen,1004.0,guangdong,huai'an,1012.0,jiangsu,flight,SZX,HIA,140,,,6921,china southern airlines,True,,,,
shenzhen,1004.0,guangdong,yantai,1016.0,shandong,flight,SZX,YNT,185,,,3613,air china ltd,True,,,,
shenzhen,1004.0,guangdong,tokyo,213.0,tokyo,flight,SZX,HND,295,,,3207,shenzhen airlines,True,,,,
shenzhen,1004.0,guangdong,xiangyang,1010.0,hubei,flight,SZX,XFN,130,,,3517,air china ltd,True,,,,
shenzhen,1004.0,guangdong,jingdezhen,1013.0,jiangxi,flight,SZX,JDZ,110,,,3727,air china ltd,True,,,,
shenzhen,1004.0,guangdong,nanyang,1009.0,henan,flight,SZX,NNY,135,,,6727,spring airlines,True,,,,
shenzhen,1004.0,guangdong,yulin,1005.0,guangxizhuangzuzizhiqu,flight,SZX,YLX,75,,,8208,sichuan airlines,True,,,,
shenzhen,1004.0,guangdong,xingyi,1006.0,guizhou,flight,SZX,ACX,115,,,7290,colorful guizhou airlines,True,,,,
shenzhen,1004.0,guangdong,luoyang,1009.0,henan,flight,SZX,LYA,155,,,8553,china southern airlines,True,,,,
shenzhen,1004.0,guangdong,huangshan,1000.0,anhui,flight,SZX,TXN,115,,,6847,china southern airlines,True,,,,
shenzhen,1004.0,guangdong,changde,1011.0,hunan,flight,SZX,CGD,105,,,6445,china southern airlines,True,,,,
shenzhen,1004.0,guangdong,wanzhou,1002.0,chongqing,flight,SZX,WXN,125,,,6267,donghai airlines,True,,,,
shenzhen,1004.0,guangdong,fuzhou,1003.0,fujian,flight,SZX,FOC,85,,,8966,xiamen airlines,True,,,,
shenzhen,1004.0,guangdong,jieyang,1004.0,guangdong,flight,SZX,SWA,70,,,6888,sf airlines,True,,,,
shenzhen,1004.0,guangdong,dongying,1016.0,shandong,flight,SZX,DOY,170,,,6481,spring airlines,True,,,,
shenzhen,1004.0,guangdong,lianyungang,1012.0,jiangsu,flight,SZX,LYG,140,,,6241,donghai airlines,True,,,,
shenzhen,1004.0,guangdong,yulin,1018.0,shanxi,flight,SZX,UYN,195,,,7765,suparna airlines,True,,,,
shenzhen,1004.0,guangdong,dali,3006.0,yunnan,flight,SZX,DLU,165,,,8703,china southern airlines,True,,,,
shenzhen,1004.0,guangdong,wuhu,1000.0,anhui,flight,SZX,WHA,125,,,3781,air china ltd,True,,,,
shenzhen,1004.0,guangdong,chizhou,1000.0,anhui,flight,SZX,JUH,120,,,3735,air china ltd,True,,,,
shenzhen,1004.0,guangdong,bazhong,1019.0,sichuan,flight,SZX,BZX,170,,,3445,air china ltd,True,,,,
shenzhen,1004.0,guangdong,nanchang,1013.0,jiangxi,flight,SZX,KHN,95,,,3477,air china ltd,True,,,,
shenzhen,1004.0,guangdong,xiamen,1003.0,fujian,flight,SZX,XMN,100,,,7935,suparna airlines,True,,,,
shenzhen,1004.0,guangdong,qingyang,3000.0,gansu,flight,SZX,IQN,160,,,6211,donghai airlines,True,,,,
shenzhen,1004.0,guangdong,liupanshui,1006.0,guizhou,flight,SZX,LPF,125,,,7319,air travel,True,,,,
shenzhen,1004.0,guangdong,hechi,1005.0,guangxizhuangzuzizhiqu,flight,SZX,HCJ,115,,,2121,china southern airlines,True,,,,
shenzhen,1004.0,guangdong,handan,1007.0,hebei,flight,SZX,HDG,155,,,3932,loong air,True,,,,
shenzhen,1004.0,guangdong,rizhao,1016.0,shandong,flight,SZX,RIZ,160,,,7729,suparna airlines,True,,,,
shenzhen,1004.0,guangdong,langzhong,1019.0,sichuan,flight,SZX,LZG,160,,,7561,suparna airlines,True,,,,
shenzhen,1004.0,guangdong,linfen,1018.0,shanxi,flight,SZX,LFQ,140,,,6668,longjiang airlines,True,,,,
shenzhen,1004.0,guangdong,anyang,1008.0,heilongjiang,flight,SZX,HQQ,160,,,5537,china southern airlines,True,,,,
zhanjiang,1004.0,guangdong,zhengzhou,1009.0,henan,flight,ZHA,CGO,170,,,4502,hainan airlines,True,,,,
zhanjiang,1004.0,guangdong,meizhou,1004.0,guangdong,flight,ZHA,MXZ,85,,,3705,loong air,True,,,,
zhanjiang,1004.0,guangdong,jieyang,1004.0,guangdong,flight,ZHA,SWA,75,,,9070,china eastern airlines,True,,,,
zhanjiang,1004.0,guangdong,nanchang,1013.0,jiangxi,flight,ZHA,KHN,110,,,9042,china eastern airlines,True,,,,
zhanjiang,1004.0,guangdong,chongqing,1002.0,chongqing,flight,ZHA,CKG,130,,,5234,shandong airlines,True,,,,
zhanjiang,1004.0,guangdong,hangzhou,1021.0,zhejiang,flight,ZHA,HGH,130,,,5578,shandong airlines,True,,,,
zhanjiang,1004.0,guangdong,shanghai,1017.0,shanghai,flight,ZHA,PVG,140,,,5545,juneyao airlines,True,,,,
zhanjiang,1004.0,guangdong,hefei,1000.0,anhui,flight,ZHA,HFE,145,,,6410,china eastern airlines,True,,,,
zhanjiang,1004.0,guangdong,wuhan,1010.0,hubei,flight,ZHA,WUH,120,,,4726,shenzhen airlines,True,,,,
zhanjiang,1004.0,guangdong,chengdu,1019.0,sichuan,flight,ZHA,TFU,150,,,4102,shenzhen airlines,True,,,,
zhanjiang,1004.0,guangdong,guiyang,1006.0,guizhou,flight,ZHA,KWE,100,,,3706,loong air,True,,,,
zhanjiang,1004.0,guangdong,kunming,3006.0,yunnan,flight,ZHA,KMG,105,,,5474,china eastern airlines,True,,,,
zhanjiang,1004.0,guangdong,jinan,1016.0,shandong,flight,ZHA,TNA,185,,,4541,hainan airlines,True,,,,
zhanjiang,1004.0,guangdong,nanjing,1012.0,jiangsu,flight,ZHA,NKG,140,,,2794,china eastern airlines,True,,,,
zhanjiang,1004.0,guangdong,sanya,3001.0,hainan,flight,ZHA,SYX,70,,,3445,china southern airlines,True,,,,
zhanjiang,1004.0,guangdong,changsha,1011.0,hunan,flight,ZHA,CSX,110,,,4539,hainan airlines,True,,,,
zhanjiang,1004.0,guangdong,beijing,1001.0,beijing,flight,ZHA,PEK,220,,,1926,shenzhen airlines,True,,,,
zhanjiang,1004.0,guangdong,beijing,1001.0,beijing,flight,ZHA,PKX,205,,,8267,china eastern airlines,True,,,,
zhanjiang,1004.0,guangdong,zunyi,1006.0,guizhou,flight,ZHA,WMT,120,,,3942,loong air,True,,,,
zhanjiang,1004.0,guangdong,guangzhou,1004.0,guangdong,flight,ZHA,CAN,70,,,3330,china southern airlines,True,,,,
zhanjiang,1004.0,guangdong,xian,1018.0,shanxi,flight,ZHA,XIY,175,,,4533,hainan airlines,True,,,,
zhuhai,1004.0,guangdong,yichang,1010.0,hubei,flight,ZUH,YIH,110,,,6307,donghai airlines,True,,,,
zhuhai,1004.0,guangdong,nanjing,1012.0,jiangsu,flight,ZUH,NKG,135,,,2696,china eastern airlines,True,,,,
zhuhai,1004.0,guangdong,harbin,1008.0,heilongjiang,flight,ZUH,HRB,270,,,3781,china southern airlines,True,,,,
zhuhai,1004.0,guangdong,chengdu,1019.0,sichuan,flight,ZUH,TFU,160,,,3767,china southern airlines,True,,,,
zhuhai,1004.0,guangdong,beijing,1001.0,beijing,flight,ZUH,PKX,190,,,3731,china southern airlines,True,,,,
zhuhai,1004.0,guangdong,shanghai,1017.0,shanghai,flight,ZUH,PVG,150,,,3689,china southern airlines,True,,,,
zhuhai,1004.0,guangdong,haikou,3001.0,hainan,flight,ZUH,HAK,65,,,2972,shenzhen airlines,True,,,,
zhuhai,1004.0,guangdong,taiyuan,1018.0,shanxi,flight,ZUH,TYN,160,,,3791,china southern airlines,True,,,,
zhuhai,1004.0,guangdong,wuhan,1010.0,hubei,flight,ZUH,WUH,105,,,3759,china southern airlines,True,,,,
zhuhai,1004.0,guangdong,luoyang,1009.0,henan,flight,ZUH,LYA,155,,,8961,guangxi beibu gulf airlines,True,,,,
zhuhai,1004.0,guangdong,beijing,1001.0,beijing,flight,ZUH,PEK,195,,,2508,shenzhen airlines,True,,,,
zhuhai,1004.0,guangdong,zhengzhou,1009.0,henan,flight,ZUH,CGO,145,,,3771,china southern airlines,True,,,,
zhuhai,1004.0,guangdong,chongqing,1002.0,chongqing,flight,ZUH,CKG,140,,,8285,china southern airlines,True,,,,
zhuhai,1004.0,guangdong,xian,1018.0,shanxi,flight,ZUH,XIY,170,,,3761,china southern airlines,True,,,,
zhuhai,1004.0,guangdong,wenzhou,1021.0,zhejiang,flight,ZUH,WNZ,100,,,2534,shenzhen airlines,True,,,,
zhuhai,1004.0,guangdong,xiangyang,1010.0,hubei,flight,ZUH,XFN,135,,,3321,air china ltd,True,,,,
zhuhai,1004.0,guangdong,kunming,3006.0,yunnan,flight,ZUH,KMG,140,,,9884,lucky air,True,,,,
zhuhai,1004.0,guangdong,hangzhou,1021.0,zhejiang,flight,ZUH,HGH,115,,,8370,xiamen airlines,True,,,,
zhuhai,1004.0,guangdong,sanya,3001.0,hainan,flight,ZUH,SYX,80,,,6703,china southern airlines,True,,,,
zhuhai,1004.0,guangdong,chengdu,1019.0,sichuan,flight,ZUH,CTU,135,,,3970,air china ltd,True,,,,
zhuhai,1004.0,guangdong,dazhou,1019.0,sichuan,flight,ZUH,DZH,150,,,5175,shandong airlines,True,,,,
zhuhai,1004.0,guangdong,ningbo,1021.0,zhejiang,flight,ZUH,NGB,145,,,8632,spring airlines,True,,,,
zhuhai,1004.0,guangdong,shanghai,1017.0,shanghai,flight,ZUH,SHA,150,,,8530,china eastern airlines,True,,,,
zhuhai,1004.0,guangdong,ganzhou,1013.0,jiangxi,flight,ZUH,KOW,70,,,7676,tianjin airlines,True,,,,
zhuhai,1004.0,guangdong,nanchang,1013.0,jiangxi,flight,ZUH,KHN,95,,,2772,shenzhen airlines,True,,,,
zhuhai,1004.0,guangdong,tianjin,1020.0,tianjin,flight,ZUH,TSN,200,,,5090,shandong airlines,True,,,,
zhuhai,1004.0,guangdong,yuncheng,1018.0,shanxi,flight,ZUH,YCU,160,,,9504,shandong airlines,True,,,,
zhuhai,1004.0,guangdong,fuzhou,1003.0,fujian,flight,ZUH,FOC,85,,,8186,xiamen airlines,True,,,,
zhuhai,1004.0,guangdong,yangzhou,1012.0,jiangsu,flight,ZUH,YTY,160,,,6552,spring airlines,True,,,,
zhuhai,1004.0,guangdong,xuzhou,1012.0,jiangsu,flight,ZUH,XUZ,140,,,2138,tibet airlines,True,,,,
zhuhai,1004.0,guangdong,hefei,1000.0,anhui,flight,ZUH,HFE,135,,,6248,china southern airlines,True,,,,
zhuhai,1004.0,guangdong,jinan,1016.0,shandong,flight,ZUH,TNA,155,,,2532,shenzhen airlines,True,,,,
zhuhai,1004.0,guangdong,guiyang,1006.0,guizhou,flight,ZUH,KWE,115,,,6994,china southern airlines,True,,,,
zhuhai,1004.0,guangdong,enshi,1010.0,hubei,flight,ZUH,ENH,130,,,1022,air guilin,True,,,,
zhuhai,1004.0,guangdong,nantong,1012.0,jiangsu,flight,ZUH,NTG,135,,,3632,air china ltd,True,,,,
zhuhai,1004.0,guangdong,nanyang,1009.0,henan,flight,ZUH,NNY,130,,,7812,tianjin airlines,True,,,,
zhuhai,1004.0,guangdong,xingyi,1006.0,guizhou,flight,ZUH,ACX,125,,,7266,colorful guizhou airlines,True,,,,
zhuhai,1004.0,guangdong,xiamen,1003.0,fujian,flight,ZUH,XMN,90,,,8828,xiamen airlines,True,,,,
zhuhai,1004.0,guangdong,changde,1011.0,hunan,flight,ZUH,CGD,100,,,5873,china southern airlines,True,,,,
zhuhai,1004.0,guangdong,shijiazhuang,1007.0,hebei,flight,ZUH,SJW,170,,,6156,spring airlines,True,,,,
zhuhai,1004.0,guangdong,wuhu,1000.0,anhui,flight,ZUH,WHA,125,,,4522,sichuan airlines,True,,,,
zhuhai,1004.0,guangdong,shashi,1010.0,hubei,flight,ZUH,SHS,110,,,6319,donghai airlines,True,,,,
zhuhai,1004.0,guangdong,shenyang,1015.0,liaoning,flight,ZUH,SHE,230,,,5314,china southern airlines,True,,,,
beihai,1005.0,guangxizhuangzuzizhiqu,shanghai,1017.0,shanghai,flight,BHY,PVG,180,,,6896,china express air,True,,,,
beihai,1005.0,guangxizhuangzuzizhiqu,chengdu,1019.0,sichuan,flight,BHY,CTU,130,,,2240,chengdu airlines,True,,,,
beihai,1005.0,guangxizhuangzuzizhiqu,chengdu,1019.0,sichuan,flight,BHY,TFU,125,,,4972,shenzhen airlines,True,,,,
beihai,1005.0,guangxizhuangzuzizhiqu,hangzhou,1021.0,zhejiang,flight,BHY,HGH,145,,,5414,loong air,True,,,,
beihai,1005.0,guangxizhuangzuzizhiqu,xian,1018.0,shanxi,flight,BHY,XIY,165,,,4614,hainan airlines,True,,,,
beihai,1005.0,guangxizhuangzuzizhiqu,beijing,1001.0,beijing,flight,BHY,PEK,210,,,1912,shenzhen airlines,True,,,,
beihai,1005.0,guangxizhuangzuzizhiqu,yichang,1010.0,hubei,flight,BHY,YIH,120,,,4302,hainan airlines,True,,,,
beihai,1005.0,guangxizhuangzuzizhiqu,nanjing,1012.0,jiangsu,flight,BHY,NKG,140,,,2834,china eastern airlines,True,,,,
beihai,1005.0,guangxizhuangzuzizhiqu,lanzhou,3000.0,gansu,flight,BHY,LHW,175,,,6286,spring airlines,True,,,,
beihai,1005.0,guangxizhuangzuzizhiqu,jinan,1016.0,shandong,flight,BHY,TNA,180,,,4328,hainan airlines,True,,,,
beihai,1005.0,guangxizhuangzuzizhiqu,wuhan,1010.0,hubei,flight,BHY,WUH,125,,,5031,tibet airlines,True,,,,
beihai,1005.0,guangxizhuangzuzizhiqu,changsha,1011.0,hunan,flight,BHY,CSX,100,,,1506,joy air,True,,,,
beihai,1005.0,guangxizhuangzuzizhiqu,zhengzhou,1009.0,henan,flight,BHY,CGO,150,,,6398,west air (china),True,,,,
beihai,1005.0,guangxizhuangzuzizhiqu,taiyuan,1018.0,shanxi,flight,BHY,TYN,180,,,5120,xiamen airlines,True,,,,
beihai,1005.0,guangxizhuangzuzizhiqu,beijing,1001.0,beijing,flight,BHY,PKX,195,,,8249,china eastern airlines,True,,,,
beihai,1005.0,guangxizhuangzuzizhiqu,shijiazhuang,1007.0,hebei,flight,BHY,SJW,185,,,6860,spring airlines,True,,,,
beihai,1005.0,guangxizhuangzuzizhiqu,chongqing,1002.0,chongqing,flight,BHY,CKG,115,,,6226,west air (china),True,,,,
beihai,1005.0,guangxizhuangzuzizhiqu,guangzhou,1004.0,guangdong,flight,BHY,CAN,85,,,3354,china southern airlines,True,,,,
beihai,1005.0,guangxizhuangzuzizhiqu,hefei,1000.0,anhui,flight,BHY,HFE,135,,,6908,spring airlines,True,,,,
guilin,1005.0,guangxizhuangzuzizhiqu,jinan,1016.0,shandong,flight,KWL,TNA,160,,,1013,air guilin,True,,,,
guilin,1005.0,guangxizhuangzuzizhiqu,xian,1018.0,shanxi,flight,KWL,XIY,115,,,4626,hainan airlines,True,,,,
guilin,1005.0,guangxizhuangzuzizhiqu,hangzhou,1021.0,zhejiang,flight,KWL,HGH,120,,,1049,air guilin,True,,,,
guilin,1005.0,guangxizhuangzuzizhiqu,zhengzhou,1009.0,henan,flight,KWL,CGO,115,,,2593,shenzhen airlines,True,,,,
guilin,1005.0,guangxizhuangzuzizhiqu,lanzhou,3000.0,gansu,flight,KWL,LHW,185,,,5079,beijing capital airlines,True,,,,
guilin,1005.0,guangxizhuangzuzizhiqu,hefei,1000.0,anhui,flight,KWL,HFE,105,,,9082,china eastern airlines,True,,,,
guilin,1005.0,guangxizhuangzuzizhiqu,haikou,3001.0,hainan,flight,KWL,HAK,85,,,8843,shandong airlines,True,,,,
guilin,1005.0,guangxizhuangzuzizhiqu,beijing,1001.0,beijing,flight,KWL,PEK,180,,,1940,shenzhen airlines,True,,,,
guilin,1005.0,guangxizhuangzuzizhiqu,lijiang,3006.0,yunnan,flight,KWL,LJG,125,,,8635,xiamen airlines,True,,,,
guilin,1005.0,guangxizhuangzuzizhiqu,fuzhou,1003.0,fujian,flight,KWL,FOC,110,,,4309,china southern airlines,True,,,,
guilin,1005.0,guangxizhuangzuzizhiqu,linyi,1016.0,shandong,flight,KWL,LYI,135,,,5763,beijing capital airlines,True,,,,
guilin,1005.0,guangxizhuangzuzizhiqu,shanghai,1017.0,shanghai,flight,KWL,PVG,140,,,5465,juneyao airlines,True,,,,
guilin,1005.0,guangxizhuangzuzizhiqu,shijiazhuang,1007.0,hebei,flight,KWL,SJW,165,,,8628,spring airlines,True,,,,
guilin,1005.0,guangxizhuangzuzizhiqu,jining,1016.0,shandong,flight,KWL,JNG,130,,,1001,air guilin,True,,,,
guilin,1005.0,guangxizhuangzuzizhiqu,tianjin,1020.0,tianjin,flight,KWL,TSN,175,,,4250,shenzhen airlines,True,,,,
guilin,1005.0,guangxizhuangzuzizhiqu,chengdu,1019.0,sichuan,flight,KWL,TFU,125,,,4618,shenzhen airlines,True,,,,
guilin,1005.0,guangxizhuangzuzizhiqu,nanchang,1013.0,jiangxi,flight,KWL,KHN,95,,,9032,china eastern airlines,True,,,,
guilin,1005.0,guangxizhuangzuzizhiqu,beijing,1001.0,beijing,flight,KWL,PKX,165,,,3287,china southern airlines,True,,,,
guilin,1005.0,guangxizhuangzuzizhiqu,qingdao,1016.0,shandong,flight,KWL,TAO,165,,,1047,air guilin,True,,,,
guilin,1005.0,guangxizhuangzuzizhiqu,nanjing,1012.0,jiangsu,flight,KWL,NKG,120,,,2800,shenzhen airlines,True,,,,
guilin,1005.0,guangxizhuangzuzizhiqu,xining,3004.0,qinghai,flight,KWL,XNN,165,,,1137,air guilin,True,,,,
guilin,1005.0,guangxizhuangzuzizhiqu,xiamen,1003.0,fujian,flight,KWL,XMN,85,,,2594,shenzhen airlines,True,,,,
guilin,1005.0,guangxizhuangzuzizhiqu,wenzhou,1021.0,zhejiang,flight,KWL,WNZ,125,,,4996,china southern airlines,True,,,,
guilin,1005.0,guangxizhuangzuzizhiqu,ganzhou,1013.0,jiangxi,flight,KWL,KOW,80,,,1023,air guilin,True,,,,
guilin,1005.0,guangxizhuangzuzizhiqu,huai'an,1012.0,jiangsu,flight,KWL,HIA,145,,,8522,china eastern airlines,True,,,,
guilin,1005.0,guangxizhuangzuzizhiqu,guiyang,1006.0,guizhou,flight,KWL,KWE,80,,,1426,9 air co,True,,,,
guilin,1005.0,guangxizhuangzuzizhiqu,jieyang,1004.0,guangdong,flight,KWL,SWA,85,,,9076,china eastern airlines,True,,,,
guilin,1005.0,guangxizhuangzuzizhiqu,shenyang,1015.0,liaoning,flight,KWL,SHE,220,,,6810,spring airlines,True,,,,
guilin,1005.0,guangxizhuangzuzizhiqu,sanya,3001.0,hainan,flight,KWL,SYX,110,,,5080,beijing capital airlines,True,,,,
guilin,1005.0,guangxizhuangzuzizhiqu,jinghong,3006.0,yunnan,flight,KWL,JHG,135,,,1626,9 air co,True,,,,
guilin,1005.0,guangxizhuangzuzizhiqu,nantong,1012.0,jiangsu,flight,KWL,NTG,135,,,6290,donghai airlines,True,,,,
guilin,1005.0,guangxizhuangzuzizhiqu,ningbo,1021.0,zhejiang,flight,KWL,NGB,125,,,8502,spring airlines,True,,,,
guilin,1005.0,guangxizhuangzuzizhiqu,kunming,3006.0,yunnan,flight,KWL,KMG,95,,,1097,air guilin,True,,,,
guilin,1005.0,guangxizhuangzuzizhiqu,yinchuan,3003.0,ningxia,flight,KWL,INC,145,,,9062,china southern airlines,True,,,,
guilin,1005.0,guangxizhuangzuzizhiqu,shashi,1010.0,hubei,flight,KWL,SHS,85,,,1005,air guilin,True,,,,
guilin,1005.0,guangxizhuangzuzizhiqu,xuzhou,1012.0,jiangsu,flight,KWL,XUZ,125,,,1033,air guilin,True,,,,
guilin,1005.0,guangxizhuangzuzizhiqu,taiyuan,1018.0,shanxi,flight,KWL,TYN,145,,,9938,china eastern airlines,True,,,,
bijie,1006.0,guizhou,jinghong,3006.0,yunnan,flight,BFJ,JHG,105,,,2185,tibet airlines,True,,,,
bijie,1006.0,guizhou,hangzhou,1021.0,zhejiang,flight,BFJ,HGH,145,,,2186,tibet airlines,True,,,,
bijie,1006.0,guizhou,guangzhou,1004.0,guangdong,flight,BFJ,CAN,115,,,3942,china southern airlines,True,,,,
bijie,1006.0,guizhou,lijiang,3006.0,yunnan,flight,BFJ,LJG,85,,,2109,tibet airlines,True,,,,
bijie,1006.0,guizhou,ningbo,1021.0,zhejiang,flight,BFJ,NGB,140,,,2110,tibet airlines,True,,,,
bijie,1006.0,guizhou,shanghai,1017.0,shanghai,flight,BFJ,PVG,165,,,7652,xiamen airlines,True,,,,
bijie,1006.0,guizhou,xian,1018.0,shanxi,flight,BFJ,XIY,105,,,4211,hainan airlines,True,,,,
bijie,1006.0,guizhou,haikou,3001.0,hainan,flight,BFJ,HAK,140,,,4210,hainan airlines,True,,,,
guiyang,1006.0,guizhou,shanghai,1017.0,shanghai,flight,KWE,PVG,155,,,3651,china southern airlines,True,,,,
guiyang,1006.0,guizhou,beijing,1001.0,beijing,flight,KWE,PKX,175,,,3681,china southern airlines,True,,,,
guiyang,1006.0,guizhou,shenzhen,1004.0,guangdong,flight,KWE,SZX,105,,,5377,china southern airlines,True,,,,
guiyang,1006.0,guizhou,nanjing,1012.0,jiangsu,flight,KWE,NKG,135,,,3655,china southern airlines,True,,,,
guiyang,1006.0,guizhou,ningbo,1021.0,zhejiang,flight,KWE,NGB,155,,,8517,china southern airlines,True,,,,
guiyang,1006.0,guizhou,xingyi,1006.0,guizhou,flight,KWE,ACX,40,,,4501,sichuan airlines,True,,,,
guiyang,1006.0,guizhou,zhengzhou,1009.0,henan,flight,KWE,CGO,125,,,6463,tianjin airlines,True,,,,
guiyang,1006.0,guizhou,wenzhou,1021.0,zhejiang,flight,KWE,WNZ,125,,,1361,9 air co,True,,,,
guiyang,1006.0,guizhou,nantong,1012.0,jiangsu,flight,KWE,NTG,145,,,1391,9 air co,True,,,,
guiyang,1006.0,guizhou,lancang,3006.0,yunnan,flight,KWE,JMJ,110,,,9119,air china ltd,True,,,,
guiyang,1006.0,guizhou,beijing,1001.0,beijing,flight,KWE,PEK,180,,,4349,shenzhen airlines,True,,,,
guiyang,1006.0,guizhou,hangzhou,1021.0,zhejiang,flight,KWE,HGH,150,,,8465,air changan,True,,,,
guiyang,1006.0,guizhou,xiamen,1003.0,fujian,flight,KWE,XMN,125,,,8459,air changan,True,,,,
guiyang,1006.0,guizhou,jinghong,3006.0,yunnan,flight,KWE,JHG,115,,,3159,sichuan airlines,True,,,,
guiyang,1006.0,guizhou,hefei,1000.0,anhui,flight,KWE,HFE,115,,,5286,china eastern airlines,True,,,,
guiyang,1006.0,guizhou,yangzhou,1012.0,jiangsu,flight,KWE,YTY,145,,,5085,ruili airlines,True,,,,
guiyang,1006.0,guizhou,lanzhou,3000.0,gansu,flight,KWE,LHW,140,,,3223,loong air,True,,,,
guiyang,1006.0,guizhou,shanghai,1017.0,shanghai,flight,KWE,SHA,140,,,7118,spring airlines,True,,,,
guiyang,1006.0,guizhou,hohhot,3002.0,inner mongolia,flight,KWE,HET,185,,,1309,hong kong airlines,True,,,,
guiyang,1006.0,guizhou,fuzhou,1003.0,fujian,flight,KWE,FOC,120,,,8450,xiamen airlines,True,,,,
guiyang,1006.0,guizhou,jinan,1016.0,shandong,flight,KWE,TNA,155,,,8044,shandong airlines,True,,,,
guiyang,1006.0,guizhou,tongren,1006.0,guizhou,flight,KWE,TEN,50,,,4601,sichuan airlines,True,,,,
guiyang,1006.0,guizhou,guangzhou,1004.0,guangdong,flight,KWE,CAN,100,,,6412,china southern airlines,True,,,,
guiyang,1006.0,guizhou,xian,1018.0,shanxi,flight,KWE,XIY,110,,,6768,china express air,True,,,,
guiyang,1006.0,guizhou,tianjin,1020.0,tianjin,flight,KWE,TSN,170,,,8482,xiamen airlines,True,,,,
guiyang,1006.0,guizhou,changsha,1011.0,hunan,flight,KWE,CSX,95,,,5319,china southern airlines,True,,,,
guiyang,1006.0,guizhou,taiyuan,1018.0,shanxi,flight,KWE,TYN,130,,,2623,shenzhen airlines,True,,,,
guiyang,1006.0,guizhou,enshi,1010.0,hubei,flight,KWE,ENH,80,,,2604,china eastern airlines,True,,,,
guiyang,1006.0,guizhou,jining,1016.0,shandong,flight,KWE,JNG,160,,,7876,guangxi beibu gulf airlines,True,,,,
guiyang,1006.0,guizhou,xining,3004.0,qinghai,flight,KWE,XNN,140,,,6393,china southern airlines,True,,,,
guiyang,1006.0,guizhou,yichang,1010.0,hubei,flight,KWE,YIH,95,,,5690,beijing capital airlines,True,,,,
guiyang,1006.0,guizhou,zunyi,1006.0,guizhou,flight,KWE,WMT,50,,,7125,colorful guizhou airlines,True,,,,
guiyang,1006.0,guizhou,zhuhai,1004.0,guangdong,flight,KWE,ZUH,105,,,6993,china southern airlines,True,,,,
guiyang,1006.0,guizhou,chenzhou,1011.0,hunan,flight,KWE,HCZ,105,,,7723,tianjin airlines,True,,,,
guiyang,1006.0,guizhou,jieyang,1004.0,guangdong,flight,KWE,SWA,115,,,6192,china southern airlines,True,,,,
guiyang,1006.0,guizhou,haikou,3001.0,hainan,flight,KWE,HAK,105,,,7529,tianjin airlines,True,,,,
guiyang,1006.0,guizhou,wuhu,1000.0,anhui,flight,KWE,WHA,130,,,4631,sichuan airlines,True,,,,
guiyang,1006.0,guizhou,sanya,3001.0,hainan,flight,KWE,SYX,120,,,6987,china southern airlines,True,,,,
guiyang,1006.0,guizhou,longnan,3000.0,gansu,flight,KWE,LNL,115,,,9869,china southern airlines,True,,,,
guiyang,1006.0,guizhou,chengdu,1019.0,sichuan,flight,KWE,TFU,80,,,5248,shandong airlines,True,,,,
guiyang,1006.0,guizhou,xuzhou,1012.0,jiangsu,flight,KWE,XUZ,135,,,3346,sichuan airlines,True,,,,
guiyang,1006.0,guizhou,lianyungang,1012.0,jiangsu,flight,KWE,LYG,150,,,7141,colorful guizhou airlines,True,,,,
guiyang,1006.0,guizhou,zhangjiajie,1011.0,hunan,flight,KWE,DYG,65,,,4651,sichuan airlines,True,,,,
guiyang,1006.0,guizhou,nanchang,1013.0,jiangxi,flight,KWE,KHN,105,,,2045,xiamen airlines,True,,,,
guiyang,1006.0,guizhou,qingdao,1016.0,shandong,flight,KWE,TAO,175,,,2678,shenzhen airlines,True,,,,
guiyang,1006.0,guizhou,ganzhou,1013.0,jiangxi,flight,KWE,KOW,110,,,2042,tibet airlines,True,,,,
guiyang,1006.0,guizhou,huai'an,1012.0,jiangsu,flight,KWE,HIA,150,,,7169,colorful guizhou airlines,True,,,,
guiyang,1006.0,guizhou,wuhan,1010.0,hubei,flight,KWE,WUH,105,,,6212,china southern airlines,True,,,,
