from_city,from_region_id,from_region_name,to_city,to_region_id,to_region_name,type,from_station,to_station,duration,distance,cost,route_id,route_name,enabled
hefei,1000,anhui,dalian,1015,liaoning,flight,HFE,DLC,1:45:00,NULL,NULL,6585,tianjin airlines,True
hefei,1000,anhui,zhuhai,1004,guangdong,flight,HFE,ZUH,2:35:00,NULL,NULL,6247,china southern airlines,True
hefei,1000,anhui,beijing,1001,beijing,flight,HFE,PKX,1:40:00,NULL,NULL,3451,xiamen airlines,True
hefei,1000,anhui,urumqi,NULL,xinjiang,flight,HFE,URC,4:50:00,NULL,NULL,8514,china southern airlines,True
hefei,1000,anhui,qingdao,1016,shandong,flight,HFE,TAO,1:40:00,NULL,NULL,5390,beijing capital airlines,True
hefei,1000,anhui,ordos,NULL,inner mongolia,flight,HFE,DSN,2:15:00,NULL,NULL,6821,china eastern airlines,True
hefei,1000,anhui,yuncheng,1018,shanxi,flight,HFE,YCU,1:30:00,NULL,NULL,8809,xiamen airlines,True
hefei,1000,anhui,zunyi,1006,guizhou,flight,HFE,WMT,2:15:00,NULL,NULL,7126,colorful guizhou airlines,True
hefei,1000,anhui,zhengzhou,1009,henan,flight,HFE,CGO,1:15:00,NULL,NULL,4114,longhao airlines,True
hefei,1000,anhui,shanghai,1017,shanghai,flight,HFE,PVG,1:20:00,NULL,NULL,5611,juneyao airlines,True
hefei,1000,anhui,ezhou,1010,hubei,flight,HFE,EHU,0:45:00,NULL,NULL,7077,sf airlines,True
hefei,1000,anhui,songyuan,1014,jilin,flight,HFE,YSQ,3:00:00,NULL,NULL,1559,9 air co,True
hefei,1000,anhui,beihai,NULL,guangxi,flight,HFE,BHY,2:55:00,NULL,NULL,6907,spring airlines,True
hefei,1000,anhui,dali,NULL,yunnan,flight,HFE,DLU,3:15:00,NULL,NULL,5364,air china ltd,True
hefei,1000,anhui,dazhou,1019,sichuan,flight,HFE,DZH,2:00:00,NULL,NULL,5154,tibet airlines,True
huangshan,1000,anhui,xiamen,NULL,fuijan,flight,TXN,XMN,1:20:00,NULL,NULL,5001,hainan airlines,True
huangshan,1000,anhui,xian,NULL,shaanxi,flight,TXN,XIY,2:20:00,NULL,NULL,5002,hainan airlines,True
huangshan,1000,anhui,beijing,1001,beijing,flight,TXN,PEK,2:20:00,NULL,NULL,5072,shandong airlines,True
huangshan,1000,anhui,shenzhen,1004,guangdong,flight,TXN,SZX,2:00:00,NULL,NULL,6848,china southern airlines,True
beijing,1001,beijing,shenzhen,1004,guangdong,flight,PEK,SZX,3:30:00,NULL,NULL,1331,shenzhen airlines,True
beijing,1001,beijing,guangzhou,1004,guangdong,flight,PEK,CAN,3:25:00,NULL,NULL,1351,shenzhen airlines,True
beijing,1001,beijing,chongqing,1002,chongqing,flight,PEK,CKG,2:40:00,NULL,NULL,5031,shandong airlines,True
beijing,1001,beijing,nantong,1012,jiangsu,flight,PEK,NTG,1:50:00,NULL,NULL,5662,shandong airlines,True
beijing,1001,beijing,wuhan,1010,hubei,flight,PEK,WUH,2:20:00,NULL,NULL,5788,ana,True
beijing,1001,beijing,chengdu,1019,sichuan,flight,PEK,TFU,3:05:00,NULL,NULL,7147,lucky air,True
beijing,1001,beijing,hangzhou,1021,zhejiang,flight,PEK,HGH,2:15:00,NULL,NULL,7277,hainan airlines,True
beijing,1001,beijing,haikou,NULL,hainan,flight,PEK,HAK,3:45:00,NULL,NULL,7382,hainan airlines,True
beijing,1001,beijing,shanghai,1017,shanghai,flight,PEK,SHA,2:20:00,NULL,NULL,7603,hainan airlines,True
beijing,1001,beijing,sapporo,201,hokkaido,flight,PEK,CTS,4:35:00,NULL,NULL,5756,ana,True
beijing,1001,beijing,luliang,1018,shanxi,flight,PEK,LLV,1:20:00,NULL,NULL,1143,shenzhen airlines,True
