from_city,from_region_id,from_region_name,to_city,to_region_id,to_region_name,type,from_station,to_station,duration,distance,cost,route_id,route_name,enabled,from_lat,from_lon,to_lat,to_lon
minamiuonuma,215,niigata,minamiuonuma,215,niigata,train,Shiozawa,Jōetsu International Skiing Ground,3,2.298695556780655,,JPRail 11342,上越線,True,37.041463,138.848399,37.028755,138.827973
minamiuonuma,215,niigata,minamiuonuma,215,niigata,train,Shiozawa,Urasa,20,15.488878731237568,,JPRail 11342,上越線,True,37.041463,138.848399,37.167488,138.922798
minamiuonuma,215,niigata,minamiuonuma,215,niigata,train,Urasa,Shiozawa,20,15.488878731237568,,JPRail 11342,上越線,True,37.167488,138.922798,37.041463,138.848399
minamiuonuma,215,niigata,uonuma,215,niigata,train,Urasa,Koide,10,7.836946613863675,,JPRail 11342,上越線,True,37.167488,138.922798,37.233581,138.953526
uonuma,215,niigata,minamiuonuma,215,niigata,train,Koide,Urasa,10,7.836946613863675,,JPRail 11342,上越線,True,37.233581,138.953526,37.167488,138.922798
uonuma,215,niigata,nagaoka,215,niigata,train,Koide,Echigo-Kawaguchi,12,9.247515364590901,,JPRail 11342,上越線,True,37.233581,138.953526,37.272983,138.861514
nagaoka,215,niigata,uonuma,215,niigata,train,Echigo-Kawaguchi,Koide,12,9.247515364590901,,JPRail 11342,上越線,True,37.272983,138.861514,37.233581,138.953526
nagaoka,215,niigata,ojiya,215,niigata,train,Echigo-Kawaguchi,Ojiya,8,5.917920395423729,,JPRail 11342,上越線,True,37.272983,138.861514,37.309822,138.813233
ojiya,215,niigata,nagaoka,215,niigata,train,Ojiya,Echigo-Kawaguchi,8,5.917920395423729,,JPRail 11342,上越線,True,37.309822,138.813233,37.272983,138.861514
ojiya,215,niigata,nagaoka,215,niigata,train,Ojiya,Echigo-Takiya,9,6.8247562913118145,,JPRail 11342,上越線,True,37.309822,138.813233,37.368724,138.834932
nagaoka,215,niigata,ojiya,215,niigata,train,Echigo-Takiya,Ojiya,9,6.8247562913118145,,JPRail 11342,上越線,True,37.368724,138.834932,37.309822,138.813233
nagaoka,215,niigata,nagaoka,215,niigata,train,Echigo-Takiya,Miyauchi,8,5.967020381721377,,JPRail 11342,上越線,True,37.368724,138.834932,37.422223,138.840204
nagaoka,215,niigata,nagaoka,215,niigata,train,Miyauchi,Echigo-Takiya,8,5.967020381721377,,JPRail 11342,上越線,True,37.422223,138.840204,37.368724,138.834932
nagaoka,215,niigata,nagaoka,215,niigata,train,Miyauchi,Nagaoka,4,3.0900492629543117,,JPRail 11342,上越線,True,37.422223,138.840204,37.447787,138.853927
nagaoka,215,niigata,nagaoka,215,niigata,train,Nagaoka,Miyauchi,4,3.0900492629543117,,JPRail 11342,上越線,True,37.447787,138.853927,37.422223,138.840204
toride,208,ibaraki,toride,208,ibaraki,train,Toride,Toride,1,0.0,,JPRail 11229,JR常磐線(取手～いわき),True,35.89553,140.063004,35.89553,140.063004
toride,208,ibaraki,toride,208,ibaraki,train,Toride,Toride,1,0.0,,JPRail 11229,JR常磐線(取手～いわき),True,35.89553,140.063004,35.89553,140.063004
toride,208,ibaraki,toride,208,ibaraki,train,Toride,Toride,1,0.0,,JPRail 11229,JR常磐線(取手～いわき),True,35.89553,140.063004,35.89553,140.063004
toride,208,ibaraki,toride,208,ibaraki,train,Toride,Toride,1,0.0,,JPRail 11229,JR常磐線(取手～いわき),True,35.89553,140.063004,35.89553,140.063004
toride,208,ibaraki,toride,208,ibaraki,train,Toride,Fujishiro,8,5.70151211849582,,JPRail 11229,JR常磐線(取手～いわき),True,35.89553,140.063004,35.920565,140.118251
toride,208,ibaraki,toride,208,ibaraki,train,Fujishiro,Toride,8,5.70151211849582,,JPRail 11229,JR常磐線(取手～いわき),True,35.920565,140.118251,35.89553,140.063004
toride,208,ibaraki,ryugasaki,208,ibaraki,train,Fujishiro,Sanuki,3,2.085244377801054,,JPRail 11229,JR常磐線(取手～いわき),True,35.920565,140.118251,35.930066,140.138217
ryugasaki,208,ibaraki,toride,208,ibaraki,train,Sanuki,Fujishiro,3,2.085244377801054,,JPRail 11229,JR常磐線(取手～いわき),True,35.930066,140.138217,35.920565,140.118251
ryugasaki,208,ibaraki,ushiku,208,ibaraki,train,Sanuki,Ushiku,7,5.037756136531078,,JPRail 11229,JR常磐線(取手～いわき),True,35.930066,140.138217,35.975314,140.141039
ushiku,208,ibaraki,ryugasaki,208,ibaraki,train,Ushiku,Sanuki,7,5.037756136531078,,JPRail 11229,JR常磐線(取手～いわき),True,35.975314,140.141039,35.930066,140.138217
ushiku,208,ibaraki,ushiku,208,ibaraki,train,Ushiku,Hitachino-Ushiku,5,3.955802976138774,,JPRail 11229,JR常磐線(取手～いわき),True,35.975314,140.141039,36.007996,140.158408
ushiku,208,ibaraki,ushiku,208,ibaraki,train,Hitachino-Ushiku,Ushiku,5,3.955802976138774,,JPRail 11229,JR常磐線(取手～いわき),True,36.007996,140.158408,35.975314,140.141039
ushiku,208,ibaraki,tsuchiura,208,ibaraki,train,Hitachino-Ushiku,Arakawaoki,4,2.59751226737142,,JPRail 11229,JR常磐線(取手～いわき),True,36.007996,140.158408,36.030552,140.16592
tsuchiura,208,ibaraki,ushiku,208,ibaraki,train,Arakawaoki,Hitachino-Ushiku,4,2.59751226737142,,JPRail 11229,JR常磐線(取手～いわき),True,36.030552,140.16592,36.007996,140.158408
tsuchiura,208,ibaraki,tsuchiura,208,ibaraki,train,Arakawaoki,Tsuchiura,9,6.460125829176628,,JPRail 11229,JR常磐線(取手～いわき),True,36.030552,140.16592,36.078644,140.206238
tsuchiura,208,ibaraki,tsuchiura,208,ibaraki,train,Tsuchiura,Arakawaoki,9,6.460125829176628,,JPRail 11229,JR常磐線(取手～いわき),True,36.078644,140.206238,36.030552,140.16592
tsuchiura,208,ibaraki,tsuchiura,208,ibaraki,train,Tsuchiura,Kandatsu,8,6.006556629781282,,JPRail 11229,JR常磐線(取手～いわき),True,36.078644,140.206238,36.120424,140.248615
tsuchiura,208,ibaraki,tsuchiura,208,ibaraki,train,Kandatsu,Tsuchiura,8,6.006556629781282,,JPRail 11229,JR常磐線(取手～いわき),True,36.120424,140.248615,36.078644,140.206238
tsuchiura,208,ibaraki,ishioka,208,ibaraki,train,Kandatsu,Takahama,8,6.364733213925862,,JPRail 11229,JR常磐線(取手～いわき),True,36.120424,140.248615,36.163882,140.294745
ishioka,208,ibaraki,tsuchiura,208,ibaraki,train,Takahama,Kandatsu,8,6.364733213925862,,JPRail 11229,JR常磐線(取手～いわき),True,36.163882,140.294745,36.120424,140.248615
ishioka,208,ibaraki,ishioka,208,ibaraki,train,Takahama,Ishioka,5,3.3599348153208735,,JPRail 11229,JR常磐線(取手～いわき),True,36.163882,140.294745,36.191554,140.279709
ishioka,208,ibaraki,ishioka,208,ibaraki,train,Ishioka,Takahama,5,3.3599348153208735,,JPRail 11229,JR常磐線(取手～いわき),True,36.191554,140.279709,36.163882,140.294745
ishioka,208,ibaraki,omitama,208,ibaraki,train,Ishioka,Hatori,8,6.271068415153837,,JPRail 11229,JR常磐線(取手～いわき),True,36.191554,140.279709,36.247661,140.28679
omitama,208,ibaraki,ishioka,208,ibaraki,train,Hatori,Ishioka,8,6.271068415153837,,JPRail 11229,JR常磐線(取手～いわき),True,36.247661,140.28679,36.191554,140.279709
omitama,208,ibaraki,kasama,208,ibaraki,train,Hatori,Iwama,7,5.3998310935885465,,JPRail 11229,JR常磐線(取手～いわき),True,36.247661,140.28679,36.295508,140.276493
kasama,208,ibaraki,omitama,208,ibaraki,train,Iwama,Hatori,7,5.3998310935885465,,JPRail 11229,JR常磐線(取手～いわき),True,36.295508,140.276493,36.247661,140.28679
kasama,208,ibaraki,kasama,208,ibaraki,train,Iwama,Tomobe,9,6.682583783444849,,JPRail 11229,JR常磐線(取手～いわき),True,36.295508,140.276493,36.350597,140.306306
kasama,208,ibaraki,kasama,208,ibaraki,train,Tomobe,Iwama,9,6.682583783444849,,JPRail 11229,JR常磐線(取手～いわき),True,36.350597,140.306306,36.295508,140.276493
kasama,208,ibaraki,mito,208,ibaraki,train,Tomobe,Uchihara,6,4.696445052643241,,JPRail 11229,JR常磐線(取手～いわき),True,36.350597,140.306306,36.370111,140.35282
mito,208,ibaraki,kasama,208,ibaraki,train,Uchihara,Tomobe,6,4.696445052643241,,JPRail 11229,JR常磐線(取手～いわき),True,36.370111,140.35282,36.350597,140.306306
mito,208,ibaraki,mito,208,ibaraki,train,Uchihara,Akatsuka,8,5.7370534033136735,,JPRail 11229,JR常磐線(取手～いわき),True,36.370111,140.35282,36.381755,140.415248
mito,208,ibaraki,mito,208,ibaraki,train,Akatsuka,Uchihara,8,5.7370534033136735,,JPRail 11229,JR常磐線(取手～いわき),True,36.381755,140.415248,36.370111,140.35282
mito,208,ibaraki,mito,208,ibaraki,train,Akatsuka,Kairakuen,5,3.800117891424423,,JPRail 11229,JR常磐線(取手～いわき),True,36.381755,140.415248,36.373041,140.456292
mito,208,ibaraki,mito,208,ibaraki,train,Kairakuen,Akatsuka,5,3.800117891424423,,JPRail 11229,JR常磐線(取手～いわき),True,36.373041,140.456292,36.381755,140.415248
mito,208,ibaraki,mito,208,ibaraki,train,Kairakuen,Mito,3,1.84779052561415,,JPRail 11229,JR常磐線(取手～いわき),True,36.373041,140.456292,36.370911,140.47676
mito,208,ibaraki,mito,208,ibaraki,train,Mito,Kairakuen,3,1.84779052561415,,JPRail 11229,JR常磐線(取手～いわき),True,36.370911,140.47676,36.373041,140.456292
mito,208,ibaraki,hitachinaka,208,ibaraki,train,Mito,Katsuta,7,4.986082797984489,,JPRail 11229,JR常磐線(取手～いわき),True,36.370911,140.47676,36.394033,140.524482
hitachinaka,208,ibaraki,mito,208,ibaraki,train,Katsuta,Mito,7,4.986082797984489,,JPRail 11229,JR常磐線(取手～いわき),True,36.394033,140.524482,36.370911,140.47676
hitachinaka,208,ibaraki,hitachinaka,208,ibaraki,train,Katsuta,Sawa,6,4.29060896826187,,JPRail 11229,JR常磐線(取手～いわき),True,36.394033,140.524482,36.430409,140.540477
hitachinaka,208,ibaraki,hitachinaka,208,ibaraki,train,Sawa,Katsuta,6,4.29060896826187,,JPRail 11229,JR常磐線(取手～いわき),True,36.430409,140.540477,36.394033,140.524482
hitachinaka,208,ibaraki,tokai,208,ibaraki,train,Sawa,Tōkai,6,4.501548737314213,,JPRail 11229,JR常磐線(取手～いわき),True,36.430409,140.540477,36.465378,140.565835
tokai,208,ibaraki,hitachinaka,208,ibaraki,train,Tōkai,Sawa,6,4.501548737314213,,JPRail 11229,JR常磐線(取手～いわき),True,36.465378,140.565835,36.430409,140.540477
tokai,208,ibaraki,hitachi,208,ibaraki,train,Tōkai,Ōmika,9,7.141397035121863,,JPRail 11229,JR常磐線(取手～いわき),True,36.465378,140.565835,36.513052,140.619362
hitachi,208,ibaraki,tokai,208,ibaraki,train,Ōmika,Tōkai,9,7.141397035121863,,JPRail 11229,JR常磐線(取手～いわき),True,36.513052,140.619362,36.465378,140.565835
hitachi,208,ibaraki,hitachi,208,ibaraki,train,Ōmika,Hitachi-Taga,6,4.506912860161616,,JPRail 11229,JR常磐線(取手～いわき),True,36.513052,140.619362,36.552145,140.632682
hitachi,208,ibaraki,hitachi,208,ibaraki,train,Hitachi-Taga,Ōmika,6,4.506912860161616,,JPRail 11229,JR常磐線(取手～いわき),True,36.552145,140.632682,36.513052,140.619362
hitachi,208,ibaraki,hitachi,208,ibaraki,train,Hitachi-Taga,Hitachi,7,4.99021715470143,,JPRail 11229,JR常磐線(取手～いわき),True,36.552145,140.632682,36.590408,140.661883
hitachi,208,ibaraki,hitachi,208,ibaraki,train,Hitachi,Hitachi-Taga,7,4.99021715470143,,JPRail 11229,JR常磐線(取手～いわき),True,36.590408,140.661883,36.552145,140.632682
hitachi,208,ibaraki,hitachi,208,ibaraki,train,Hitachi,Ogitsu,7,5.266001623394721,,JPRail 11229,JR常磐線(取手～いわき),True,36.590408,140.661883,36.636533,140.67526
hitachi,208,ibaraki,hitachi,208,ibaraki,train,Ogitsu,Hitachi,7,5.266001623394721,,JPRail 11229,JR常磐線(取手～いわき),True,36.636533,140.67526,36.590408,140.661883
hitachi,208,ibaraki,hitachi,208,ibaraki,train,Ogitsu,Jūō,5,3.997012954795118,,JPRail 11229,JR常磐線(取手～いわき),True,36.636533,140.67526,36.671385,140.68623
hitachi,208,ibaraki,hitachi,208,ibaraki,train,Jūō,Ogitsu,5,3.997012954795118,,JPRail 11229,JR常磐線(取手～いわき),True,36.671385,140.68623,36.636533,140.67526
hitachi,208,ibaraki,takahagi,208,ibaraki,train,Jūō,Takahagi,7,5.546851711596508,,JPRail 11229,JR常磐線(取手～いわき),True,36.671385,140.68623,36.714873,140.716707
takahagi,208,ibaraki,hitachi,208,ibaraki,train,Takahagi,Jūō,7,5.546851711596508,,JPRail 11229,JR常磐線(取手～いわき),True,36.714873,140.716707,36.671385,140.68623
takahagi,208,ibaraki,kitaibaraki,208,ibaraki,train,Takahagi,Minami-Nakagō,6,4.433351385465252,,JPRail 11229,JR常磐線(取手～いわき),True,36.714873,140.716707,36.753501,140.729028
kitaibaraki,208,ibaraki,takahagi,208,ibaraki,train,Minami-Nakagō,Takahagi,6,4.433351385465252,,JPRail 11229,JR常磐線(取手～いわき),True,36.753501,140.729028,36.714873,140.716707
kitaibaraki,208,ibaraki,kitaibaraki,208,ibaraki,train,Minami-Nakagō,Isohara,6,4.413550389963574,,JPRail 11229,JR常磐線(取手～いわき),True,36.753501,140.729028,36.790684,140.746366
kitaibaraki,208,ibaraki,kitaibaraki,208,ibaraki,train,Isohara,Minami-Nakagō,6,4.413550389963574,,JPRail 11229,JR常磐線(取手～いわき),True,36.790684,140.746366,36.753501,140.729028
kitaibaraki,208,ibaraki,kitaibaraki,208,ibaraki,train,Isohara,Ōtsukō,9,6.773431519473437,,JPRail 11229,JR常磐線(取手～いわき),True,36.790684,140.746366,36.846085,140.778001
kitaibaraki,208,ibaraki,kitaibaraki,208,ibaraki,train,Ōtsukō,Isohara,9,6.773431519473437,,JPRail 11229,JR常磐線(取手～いわき),True,36.846085,140.778001,36.790684,140.746366
kitaibaraki,208,ibaraki,iwaki,207,fukushima,train,Ōtsukō,Nakoso,6,4.270506512820655,,JPRail 11229,JR常磐線(取手～いわき),True,36.846085,140.778001,36.883883,140.786506
iwaki,207,fukushima,kitaibaraki,208,ibaraki,train,Nakoso,Ōtsukō,6,4.270506512820655,,JPRail 11229,JR常磐線(取手～いわき),True,36.883883,140.786506,36.846085,140.778001
iwaki,207,fukushima,iwaki,207,fukushima,train,Nakoso,Ueda,6,4.183057141392837,,JPRail 11229,JR常磐線(取手～いわき),True,36.883883,140.786506,36.920649,140.796468
iwaki,207,fukushima,iwaki,207,fukushima,train,Ueda,Nakoso,6,4.183057141392837,,JPRail 11229,JR常磐線(取手～いわき),True,36.920649,140.796468,36.883883,140.786506
iwaki,207,fukushima,iwaki,207,fukushima,train,Ueda,Izumi,9,6.431529702482111,,JPRail 11229,JR常磐線(取手～いわき),True,36.920649,140.796468,36.955602,140.854125
iwaki,207,fukushima,iwaki,207,fukushima,train,Izumi,Ueda,9,6.431529702482111,,JPRail 11229,JR常磐線(取手～いわき),True,36.955602,140.854125,36.920649,140.796468
iwaki,207,fukushima,iwaki,207,fukushima,train,Izumi,Yumoto,8,5.718944265674971,,JPRail 11229,JR常磐線(取手～いわき),True,36.955602,140.854125,37.006922,140.849884
iwaki,207,fukushima,iwaki,207,fukushima,train,Yumoto,Izumi,8,5.718944265674971,,JPRail 11229,JR常磐線(取手～いわき),True,37.006922,140.849884,36.955602,140.854125
iwaki,207,fukushima,iwaki,207,fukushima,train,Yumoto,Iwaki,9,6.835284471003463,,JPRail 11229,JR常磐線(取手～いわき),True,37.006922,140.849884,37.058241,140.892273
iwaki,207,fukushima,iwaki,207,fukushima,train,Iwaki,Yumoto,9,6.835284471003463,,JPRail 11229,JR常磐線(取手～いわき),True,37.058241,140.892273,37.006922,140.849884
tokyo,213,tokyo,matsudo,212,chiba,train,Ueno,Matsudo,18,13.655045559334965,,JPRail 11320,JR常磐線(上野～取手),True,35.71379,139.777043,35.784472,139.900779
matsudo,212,chiba,tokyo,213,tokyo,train,Matsudo,Ueno,18,13.655045559334965,,JPRail 11320,JR常磐線(上野～取手),True,35.784472,139.900779,35.71379,139.777043
matsudo,212,chiba,matsudo,212,chiba,train,Matsudo,Matsudo,1,0.0,,JPRail 11320,JR常磐線(上野～取手),True,35.784472,139.900779,35.784472,139.900779
matsudo,212,chiba,matsudo,212,chiba,train,Matsudo,Matsudo,1,0.0,,JPRail 11320,JR常磐線(上野～取手),True,35.784472,139.900779,35.784472,139.900779
matsudo,212,chiba,matsudo,212,chiba,train,Matsudo,Kita-Matsudo,3,2.024860186537373,,JPRail 11320,JR常磐線(上野～取手),True,35.784472,139.900779,35.800459,139.911528
matsudo,212,chiba,matsudo,212,chiba,train,Kita-Matsudo,Matsudo,3,2.024860186537373,,JPRail 11320,JR常磐線(上野～取手),True,35.800459,139.911528,35.784472,139.900779
matsudo,212,chiba,matsudo,212,chiba,train,Kita-Matsudo,Shin-Matsudo,4,2.9109944160135237,,JPRail 11320,JR常磐線(上野～取手),True,35.800459,139.911528,35.825467,139.921076
matsudo,212,chiba,matsudo,212,chiba,train,Shin-Matsudo,Kita-Matsudo,4,2.9109944160135237,,JPRail 11320,JR常磐線(上野～取手),True,35.825467,139.921076,35.800459,139.911528
matsudo,212,chiba,kashiwa,212,chiba,train,Shin-Matsudo,Minami-Kashiwa,5,3.663424494567366,,JPRail 11320,JR常磐線(上野～取手),True,35.825467,139.921076,35.844655,139.954111
kashiwa,212,chiba,matsudo,212,chiba,train,Minami-Kashiwa,Shin-Matsudo,5,3.663424494567366,,JPRail 11320,JR常磐線(上野～取手),True,35.844655,139.954111,35.825467,139.921076
kashiwa,212,chiba,kashiwa,212,chiba,train,Minami-Kashiwa,Kashiwa,4,2.4928341768857996,,JPRail 11320,JR常磐線(上野～取手),True,35.844655,139.954111,35.862316,139.971148
kashiwa,212,chiba,kashiwa,212,chiba,train,Kashiwa,Minami-Kashiwa,4,2.4928341768857996,,JPRail 11320,JR常磐線(上野～取手),True,35.862316,139.971148,35.844655,139.954111
kashiwa,212,chiba,kashiwa,212,chiba,train,Kashiwa,Kashiwa,1,0.0,,JPRail 11320,JR常磐線(上野～取手),True,35.862316,139.971148,35.862316,139.971148
kashiwa,212,chiba,kashiwa,212,chiba,train,Kashiwa,Kashiwa,1,0.0,,JPRail 11320,JR常磐線(上野～取手),True,35.862316,139.971148,35.862316,139.971148
kashiwa,212,chiba,kashiwa,212,chiba,train,Kashiwa,Kita-Kashiwa,3,2.1224624658476396,,JPRail 11320,JR常磐線(上野～取手),True,35.862316,139.971148,35.875623,139.988035
kashiwa,212,chiba,kashiwa,212,chiba,train,Kita-Kashiwa,Kashiwa,3,2.1224624658476396,,JPRail 11320,JR常磐線(上野～取手),True,35.875623,139.988035,35.862316,139.971148
kashiwa,212,chiba,abiko,212,chiba,train,Kita-Kashiwa,Abiko,3,2.045477546059733,,JPRail 11320,JR常磐線(上野～取手),True,35.875623,139.988035,35.87279,140.010466
abiko,212,chiba,kashiwa,212,chiba,train,Abiko,Kita-Kashiwa,3,2.045477546059733,,JPRail 11320,JR常磐線(上野～取手),True,35.87279,140.010466,35.875623,139.988035
abiko,212,chiba,abiko,212,chiba,train,Abiko,Abiko,1,0.0,,JPRail 11320,JR常磐線(上野～取手),True,35.87279,140.010466,35.87279,140.010466
abiko,212,chiba,abiko,212,chiba,train,Abiko,Abiko,1,0.0,,JPRail 11320,JR常磐線(上野～取手),True,35.87279,140.010466,35.87279,140.010466
abiko,212,chiba,abiko,212,chiba,train,Abiko,Tennōdai,4,2.7702654012189343,,JPRail 11320,JR常磐線(上野～取手),True,35.87279,140.010466,35.872558,140.04121
abiko,212,chiba,abiko,212,chiba,train,Tennōdai,Abiko,4,2.7702654012189343,,JPRail 11320,JR常磐線(上野～取手),True,35.872558,140.04121,35.87279,140.010466
abiko,212,chiba,abiko,212,chiba,train,Tennōdai,Tennōdai,1,0.0,,JPRail 11320,JR常磐線(上野～取手),True,35.872558,140.04121,35.872558,140.04121
abiko,212,chiba,abiko,212,chiba,train,Tennōdai,Tennōdai,1,0.0,,JPRail 11320,JR常磐線(上野～取手),True,35.872558,140.04121,35.872558,140.04121
abiko,212,chiba,toride,208,ibaraki,train,Tennōdai,Toride,5,3.2217831709024933,,JPRail 11320,JR常磐線(上野～取手),True,35.872558,140.04121,35.89553,140.063004
toride,208,ibaraki,abiko,212,chiba,train,Toride,Tennōdai,5,3.2217831709024933,,JPRail 11320,JR常磐線(上野～取手),True,35.89553,140.063004,35.872558,140.04121
toride,208,ibaraki,toride,208,ibaraki,train,Toride,Toride,1,0.0,,JPRail 11320,JR常磐線(上野～取手),True,35.89553,140.063004,35.89553,140.063004
toride,208,ibaraki,toride,208,ibaraki,train,Toride,Toride,1,0.0,,JPRail 11320,JR常磐線(上野～取手),True,35.89553,140.063004,35.89553,140.063004
toride,208,ibaraki,toride,208,ibaraki,train,Toride,Toride,1,0.0,,JPRail 11320,JR常磐線(上野～取手),True,35.89553,140.063004,35.89553,140.063004
toride,208,ibaraki,toride,208,ibaraki,train,Toride,Toride,1,0.0,,JPRail 11320,JR常磐線(上野～取手),True,35.89553,140.063004,35.89553,140.063004
oyama,209,tochigi,yuki,208,ibaraki,train,Oyama,Otabayashi,6,4.44163064710129,,JPRail 11339,水戸線,True,36.312747,139.806241,36.300775,139.85353
yuki,208,ibaraki,oyama,209,tochigi,train,Otabayashi,Oyama,6,4.44163064710129,,JPRail 11339,水戸線,True,36.300775,139.85353,36.312747,139.806241
yuki,208,ibaraki,yuki,208,ibaraki,train,Otabayashi,Yūki,3,1.7732928597012525,,JPRail 11339,水戸線,True,36.300775,139.85353,36.298056,139.873028
yuki,208,ibaraki,yuki,208,ibaraki,train,Yūki,Otabayashi,3,1.7732928597012525,,JPRail 11339,水戸線,True,36.298056,139.873028,36.300775,139.85353
yuki,208,ibaraki,yuki,208,ibaraki,train,Yūki,Higashi-Yūki,3,1.6624941717981776,,JPRail 11339,水戸線,True,36.298056,139.873028,36.296554,139.891485
yuki,208,ibaraki,yuki,208,ibaraki,train,Higashi-Yūki,Yūki,3,1.6624941717981776,,JPRail 11339,水戸線,True,36.296554,139.891485,36.298056,139.873028
yuki,208,ibaraki,chikusei,208,ibaraki,train,Higashi-Yūki,Kawashima,3,2.2323761631070687,,JPRail 11339,水戸線,True,36.296554,139.891485,36.295918,139.916382
chikusei,208,ibaraki,yuki,208,ibaraki,train,Kawashima,Higashi-Yūki,3,2.2323761631070687,,JPRail 11339,水戸線,True,36.295918,139.916382,36.296554,139.891485
chikusei,208,ibaraki,chisei,208,ibaraki,train,Kawashima,Tamado,3,1.999185599235509,,JPRail 11339,水戸線,True,36.295918,139.916382,36.298547,139.93845
chisei,208,ibaraki,chikusei,208,ibaraki,train,Tamado,Kawashima,3,1.999185599235509,,JPRail 11339,水戸線,True,36.298547,139.93845,36.295918,139.916382
chisei,208,ibaraki,chikusei,208,ibaraki,train,Tamado,Shimodate,5,3.657719476461716,,JPRail 11339,水戸線,True,36.298547,139.93845,36.304197,139.97866
chikusei,208,ibaraki,chisei,208,ibaraki,train,Shimodate,Tamado,5,3.657719476461716,,JPRail 11339,水戸線,True,36.304197,139.97866,36.298547,139.93845
chikusei,208,ibaraki,chikusei,208,ibaraki,train,Shimodate,Niihari,8,6.029515263975606,,JPRail 11339,水戸線,True,36.304197,139.97866,36.328082,140.039076
chikusei,208,ibaraki,chikusei,208,ibaraki,train,Niihari,Shimodate,8,6.029515263975606,,JPRail 11339,水戸線,True,36.328082,140.039076,36.304197,139.97866
chikusei,208,ibaraki,sakuragawa,208,ibaraki,train,Niihari,Yamato,5,3.6237469138004883,,JPRail 11339,水戸線,True,36.328082,140.039076,36.345567,140.073216
sakuragawa,208,ibaraki,chikusei,208,ibaraki,train,Yamato,Niihari,5,3.6237469138004883,,JPRail 11339,水戸線,True,36.345567,140.073216,36.328082,140.039076
sakuragawa,208,ibaraki,sakuragawa,208,ibaraki,train,Yamato,Iwase,5,3.53248640041781,,JPRail 11339,水戸線,True,36.345567,140.073216,36.359377,140.108739
sakuragawa,208,ibaraki,sakuragawa,208,ibaraki,train,Iwase,Yamato,5,3.53248640041781,,JPRail 11339,水戸線,True,36.359377,140.108739,36.345567,140.073216
sakuragawa,208,ibaraki,sakuragawa,208,ibaraki,train,Iwase,Haguro,4,3.0967936141697923,,JPRail 11339,水戸線,True,36.359377,140.108739,36.355292,140.142947
sakuragawa,208,ibaraki,sakuragawa,208,ibaraki,train,Haguro,Iwase,4,3.0967936141697923,,JPRail 11339,水戸線,True,36.355292,140.142947,36.359377,140.108739
sakuragawa,208,ibaraki,kasama,208,ibaraki,train,Haguro,Fukuhara,5,3.9896711416162867,,JPRail 11339,水戸線,True,36.355292,140.142947,36.351507,140.187249
kasama,208,ibaraki,sakuragawa,208,ibaraki,train,Fukuhara,Haguro,5,3.9896711416162867,,JPRail 11339,水戸線,True,36.351507,140.187249,36.355292,140.142947
kasama,208,ibaraki,kasama,208,ibaraki,train,Fukuhara,Inada,4,3.149812371854163,,JPRail 11339,水戸線,True,36.351507,140.187249,36.368903,140.21501
kasama,208,ibaraki,kasama,208,ibaraki,train,Inada,Fukuhara,4,3.149812371854163,,JPRail 11339,水戸線,True,36.368903,140.21501,36.351507,140.187249
kasama,208,ibaraki,kasama,208,ibaraki,train,Inada,Kasama,4,2.8583040951420253,,JPRail 11339,水戸線,True,36.368903,140.21501,36.373056,140.246515
kasama,208,ibaraki,kasama,208,ibaraki,train,Kasama,Inada,4,2.8583040951420253,,JPRail 11339,水戸線,True,36.373056,140.246515,36.368903,140.21501
kasama,208,ibaraki,kasama,208,ibaraki,train,Kasama,Tomobe,8,5.9077227041056535,,JPRail 11339,水戸線,True,36.373056,140.246515,36.350597,140.306306
kasama,208,ibaraki,kasama,208,ibaraki,train,Tomobe,Kasama,8,5.9077227041056535,,JPRail 11339,水戸線,True,36.350597,140.306306,36.373056,140.246515
mito,208,ibaraki,hitachinaka,208,ibaraki,train,Mito,Hitachi-Aoyagi,2,1.5699297701666755,,JPRail 11338,水郡線,True,36.370911,140.47676,36.383582,140.484495
hitachinaka,208,ibaraki,mito,208,ibaraki,train,Hitachi-Aoyagi,Mito,2,1.5699297701666755,,JPRail 11338,水郡線,True,36.383582,140.484495,36.370911,140.47676
hitachinaka,208,ibaraki,hitachinaka,208,ibaraki,train,Hitachi-Aoyagi,Hitachi-Tsuda,3,2.293761674366941,,JPRail 11338,水郡線,True,36.383582,140.484495,36.404171,140.482914
hitachinaka,208,ibaraki,hitachinaka,208,ibaraki,train,Hitachi-Tsuda,Hitachi-Aoyagi,3,2.293761674366941,,JPRail 11338,水郡線,True,36.404171,140.482914,36.383582,140.484495
hitachinaka,208,ibaraki,naka,208,ibaraki,train,Hitachi-Tsuda,Godai,3,2.266851952043672,,JPRail 11338,水郡線,True,36.404171,140.482914,36.423767,140.489899
naka,208,ibaraki,hitachinaka,208,ibaraki,train,Godai,Hitachi-Tsuda,3,2.266851952043672,,JPRail 11338,水郡線,True,36.423767,140.489899,36.404171,140.482914
naka,208,ibaraki,naka,208,ibaraki,train,Godai,Shimo-Sugaya,2,1.344430633572169,,JPRail 11338,水郡線,True,36.423767,140.489899,36.435394,140.494021
naka,208,ibaraki,naka,208,ibaraki,train,Shimo-Sugaya,Godai,2,1.344430633572169,,JPRail 11338,水郡線,True,36.435394,140.494021,36.423767,140.489899
